provider,service,region,pricing_model,currency,product_family,instance_type,operating_system,tenancy,term_length_years,vcpu_count,memory_gb,storage_type,domain_label,price_unit,effective_price_per_hour,is_all_upfront,is_partial_upfront,is_no_upfront,effective_date
aws,AmazonEC2,sa-east-1,,US Dollar,Compute optimized,c6gd.4xlarge,Linux,Shared,1.00,16,32.00,,iaas,,0.287817,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,sa-east-1,,US Dollar,Compute optimized,c6gd.4xlarge,Linux,Shared,1.00,16,32.00,,iaas,,0.564111,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,sa-east-1,,US Dollar,Compute optimized,c6gd.4xlarge,Linux,Shared,3.00,16,32.00,,iaas,,0.192000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,sa-east-1,,US Dollar,Compute optimized,c6gd.4xlarge,Linux,Shared,,16,32.00,,iaas,,0.952000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,sa-east-1,,US Dollar,Compute optimized,c6gd.4xlarge,Linux,Shared,3.00,16,32.00,,iaas,,0.360712,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,sa-east-1,,US Dollar,Compute optimized,c6gd.4xlarge,Linux,Shared,1.00,16,32.00,,iaas,,0.781200,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,sa-east-1,,US Dollar,Compute optimized,c6gd.4xlarge,Linux,Shared,3.00,16,32.00,,iaas,,0.414700,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,sa-east-1,,US Dollar,Compute optimized,c6gd.4xlarge,Linux,Shared,1.00,16,32.00,,iaas,,0.371777,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-east-2,,US Dollar,Storage optimized,i3en.2xlarge,RHEL,Shared,,8,64.00,,iaas,,1.154000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,1.00,64,256.00,,iaas,,3.536000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,3.00,64,256.00,,iaas,,3.257092,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,1.00,64,256.00,,iaas,,7.211000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,1.00,64,256.00,,iaas,,3.744000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,3.00,64,256.00,,iaas,,6.469884,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,1.00,64,256.00,,iaas,,7.419347,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,3.00,64,256.00,,iaas,,3.072553,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,3.00,64,256.00,,iaas,,6.696000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,3.00,64,256.00,,iaas,,3.259000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,1.00,64,256.00,,iaas,,3.533881,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,1.00,64,256.00,,iaas,,7.012434,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,3.00,64,256.00,,iaas,,3.075000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,,64,256.00,,iaas,,8.919000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,3.00,64,256.00,,iaas,,6.034375,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,1.00,64,256.00,,iaas,,7.647000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,3.00,64,256.00,,iaas,,6.297000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-north-1,,US Dollar,GPU instance,g4dn.16xlarge,Windows,Dedicated,1.00,64,256.00,,iaas,,3.741501,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-west-1,,US Dollar,Memory optimized,r6a.2xlarge,Linux,Shared,,8,64.00,,iaas,,3.504000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c7a.4xlarge,Ubuntu Pro,Dedicated,,16,32.00,,iaas,,1.101250,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7ie.xlarge,Windows,Dedicated,,4,32.00,,iaas,,0.256900,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i7ie.xlarge,Windows,Dedicated,,4,32.00,,iaas,,0.828300,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.2xlarge,Linux,Host,,8,32.00,,iaas,,0.054200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,1.00,1,2.00,,iaas,,0.021200,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,3.00,1,2.00,,iaas,,0.018861,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,1.00,1,2.00,,iaas,,0.044700,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,1.00,1,2.00,,iaas,,0.024700,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,3.00,1,2.00,,iaas,,0.037265,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,1.00,1,2.00,,iaas,,0.049281,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,3.00,1,2.00,,iaas,,0.016199,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,3.00,1,2.00,,iaas,,0.039400,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,3.00,1,2.00,,iaas,,0.019200,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,1.00,1,2.00,,iaas,,0.021446,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,1.00,1,2.00,,iaas,,0.042323,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,3.00,1,2.00,,iaas,,0.016600,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,,1,2.00,,iaas,,0.079800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,3.00,1,2.00,,iaas,,0.031295,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,1.00,1,2.00,,iaas,,0.052200,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,3.00,1,2.00,,iaas,,0.033600,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Compute optimized,c6gd.medium,SUSE,Dedicated,1.00,1,2.00,,iaas,,0.024983,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,il-central-1,,US Dollar,Memory optimized,r6id.24xlarge,Windows,Host,,96,768.00,,iaas,,5.672300,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5b.xlarge,Linux,Dedicated,,4,32.00,,iaas,,0.385000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ca-central-1,,US Dollar,Compute optimized,c8g.medium,SUSE,Dedicated,,1,2.00,,iaas,,0.104130,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i8g.16xlarge,Linux,Shared,,64,512.00,,iaas,,2.319600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i8g.16xlarge,Linux,Shared,,64,512.00,,iaas,,6.371200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Storage optimized,i8g.2xlarge,Linux,Host,,8,64.00,,iaas,,0.338200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,1.00,4,16.00,,iaas,,0.074800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,3.00,4,16.00,,iaas,,0.059738,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,1.00,4,16.00,,iaas,,0.156400,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,1.00,4,16.00,,iaas,,0.086800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,3.00,4,16.00,,iaas,,0.117385,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,1.00,4,16.00,,iaas,,0.170317,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,3.00,4,16.00,,iaas,,0.051753,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,,4,16.00,,iaas,,0.033600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,3.00,4,16.00,,iaas,,0.128100,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,3.00,4,16.00,,iaas,,0.059800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,1.00,4,16.00,,iaas,,0.074721,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,1.00,4,16.00,,iaas,,0.146817,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,3.00,4,16.00,,iaas,,0.051800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,,4,16.00,,iaas,,0.239600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,3.00,4,16.00,,iaas,,0.098144,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,1.00,4,16.00,,iaas,,0.181600,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,3.00,4,16.00,,iaas,,0.110800,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,ap-southeast-3,,US Dollar,General purpose,m6gd.xlarge,Linux,Dedicated,1.00,4,16.00,,iaas,,0.086699,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,1.00,16,64.00,,iaas,,0.360480,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,3.00,16,64.00,,iaas,,0.289376,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,1.00,16,64.00,,iaas,,0.757010,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,1.00,16,64.00,,iaas,,0.452260,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,3.00,16,64.00,,iaas,,0.567191,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,1.00,16,64.00,,iaas,,0.885809,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,3.00,16,64.00,,iaas,,0.240170,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,3.00,16,64.00,,iaas,,0.625510,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,3.00,16,64.00,,iaas,,0.289590,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,1.00,16,64.00,,iaas,,0.360256,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,1.00,16,64.00,,iaas,,0.706023,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,3.00,16,64.00,,iaas,,0.240320,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,,16,64.00,,iaas,,1.201600,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,3.00,16,64.00,,iaas,,0.451479,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,1.00,16,64.00,,iaas,,0.949740,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,3.00,16,64.00,,iaas,,0.519090,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,General purpose,m6id.4xlarge,Linux,Shared,1.00,16,64.00,,iaas,,0.451974,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Compute optimized,c7a.24xlarge,Windows,Shared,,96,192.00,,iaas,,5.440400,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-south-2,,US Dollar,Compute optimized,c7a.24xlarge,Windows,Shared,,96,192.00,,iaas,,5.284800,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,il-central-1,,US Dollar,Memory optimized,r6id.32xlarge,Linux,Host,,128,1024.00,,iaas,,1.632700,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-east-1,,US Dollar,Memory optimized,r4.16xlarge,RHEL,Host,,64,488.00,,iaas,,1.218000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Memory optimized,r5.xlarge,RHEL,Dedicated,,4,32.00,,iaas,,0.858000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,1.00,64,512.00,,iaas,,5.318000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,3.00,64,512.00,,iaas,,5.121948,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,1.00,64,512.00,,iaas,,10.785000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,1.00,64,512.00,,iaas,,5.556000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,3.00,64,512.00,,iaas,,10.192486,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,1.00,64,512.00,,iaas,,11.036505,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,3.00,64,512.00,,iaas,,4.822306,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,3.00,64,512.00,,iaas,,10.457000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,3.00,64,512.00,,iaas,,5.125000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,1.00,64,512.00,,iaas,,5.314739,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,1.00,64,512.00,,iaas,,10.570386,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,3.00,64,512.00,,iaas,,4.826000,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,,64,512.00,,iaas,,12.608000,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,3.00,64,512.00,,iaas,,9.526390,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,1.00,64,512.00,,iaas,,11.284000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,3.00,64,512.00,,iaas,,9.809000,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r5ad.16xlarge,Linux,Shared,1.00,64,512.00,,iaas,,5.552590,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,1.00,96,192.00,,iaas,,20.162160,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,3.00,96,192.00,,iaas,,19.310746,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,1.00,96,192.00,,iaas,,40.540540,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,1.00,96,192.00,,iaas,,20.493690,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,3.00,96,192.00,,iaas,,38.568560,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,1.00,96,192.00,,iaas,,40.859685,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,3.00,96,192.00,,iaas,,19.137539,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,3.00,96,192.00,,iaas,,38.859760,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,3.00,96,192.00,,iaas,,19.323960,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,1.00,96,192.00,,iaas,,20.148414,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,1.00,96,192.00,,iaas,,40.210244,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,3.00,96,192.00,,iaas,,19.150630,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,,96,192.00,,iaas,,43.207200,False,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,3.00,96,192.00,,iaas,,38.137045,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,1.00,96,192.00,,iaas,,41.236750,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,3.00,96,192.00,,iaas,,38.485360,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,us-gov-west-1,,US Dollar,Compute optimized,c6in.24xlarge,Linux,Dedicated,1.00,96,192.00,,iaas,,20.479694,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,1.00,128,1024.00,,iaas,,4.219200,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,3.00,128,1024.00,,iaas,,2.286448,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,1.00,128,1024.00,,iaas,,7.508640,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,1.00,128,1024.00,,iaas,,4.492800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,3.00,128,1024.00,,iaas,,5.709370,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,1.00,128,1024.00,,iaas,,7.621036,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,3.00,128,1024.00,,iaas,,1.981025,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,3.00,128,1024.00,,iaas,,6.170880,False,False,True,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,3.00,128,1024.00,,iaas,,3.516800,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,1.00,128,1024.00,,iaas,,2.988364,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,1.00,128,1024.00,,iaas,,7.085102,True,False,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,3.00,128,1024.00,,iaas,,3.211200,False,True,False,2025-12-18 14:30:45.661528+00:00
aws,AmazonEC2,eu-west-2,,US Dollar,Memory optimized,r6i.32xlarge,RHEL,Shared,,128,1024.00,,iaas,,10.700800,False,False,False,2025-12-18 14:30:45.661528+00:00
